id,cycles,instructions,branches,branch_misses
"all;g4run;libG4clhep;CLHEP::RandGamma::genGamma",136215529,71504055,8111851,519972
"all;g4run;libG4clhep;CLHEP::HepRotation::rotateAxes",3024289,2437709,402974,5960
"all;g4run;libG4clhep;0x00000000000264a0",458324709,547086710,84878710,1320529
"all;g4run;libG4clhep;CLHEP::Hep3Vector::rotateUz",16665928924,19857937493,2705999085,57998390
"all;g4run;libG4clhep;CLHEP::MixMaxRng::modadd",7050313966,9421453389,1384315427,21041177
"all;g4run;libG4clhep;CLHEP::RandGaussQ::transformSmall",1985971,0,148070,1849
"all;g4run;libG4clhep;0x00000000000264a4",590397822,701709134,101205846,1867894
"all;g4run;libG4clhep;HepTool::Evaluator::status",1004797,0,1179714,3294
"all;g4run;libG4clhep;0x0000000000025760",2029176,977054,135911,2616
"all;g4run;libG4clhep;0x00000000000266f4",0,0,0,3978
"all;g4run;libG4clhep;0x0000000000025764",3389110,1050326,0,10002
"all;g4run;libG4clhep;0x0000000000026610",652487,1068277,0,0
"all;g4run;libG4clhep;0x0000000000026400",998893930,1285565235,158567244,3098278
"all;g4run;libG4clhep;0x0000000000026614",16179008,14162866,1456116,106363
"all;g4run;libG4clhep;0x0000000000025fa4",0,0,0,10772
"all;g4run;libG4clhep;0x00000000000269c0",0,312389,0,0
"all;g4run;libG4clhep;CLHEP::MixMaxRng::apply_bigskip",657719,537444,196904,808
"all;g4run;libG4clhep;0x00000000000254c0",8609946,14552100,1609982,29166
"all;g4run;libG4clhep;0x0000000000026404",688724051,773927732,101910388,2257148
"all;g4run;libG4clhep;0x00000000000254c4",95894234,126619567,19831155,184260
"all;g4run;libG4clhep;0x0000000000024d60",1006618,0,0,0
"all;g4run;libG4clhep;CLHEP::operator/",257379541,264207844,44088293,1201672
"all;g4run;libG4clhep;CLHEP::HepRotation::axis",1009786,1903631,413493,1189
"all;g4run;libG4clhep;CLHEP::HepLorentzRotation::set",13325853,13671563,2844123,61786
"all;g4run;libG4clhep;CLHEP::MixMaxRng::generate",18179934613,25587407646,3770793842,53615046
"all;g4run;libG4clhep;CLHEP::MixMaxRng::iterate",61576639083,81563145839,11811874047,183677863
"all;g4run;libG4clhep;CLHEP::MixMaxRng::MULWU",11478326225,15280486517,2238563114,33335689
"all;g4run;libG4clhep;HepGeom::Transform3D::operator*",6048171,3859483,758283,5980
"all;g4run;libG4clhep;CLHEP::HepRotation::isIdentity",0,3771917,0,0
"all;g4run;libG4clhep;CLHEP::RandGamma::shoot",31682262,21247511,2765032,105040
"all;g4run;libG4clhep;CLHEP::HepLorentzVector::findBoostToCM",4623313,0,151289,19807
"all;g4run;libG4clhep;CLHEP::HepLorentzVector::operator/=",5325011,6086538,445514,24446
"all;g4run;libG4global",,,,
"all;g4run;libG4global;0x0000000000025f44",29600611,31604675,5125425,129807
"all;g4run;libG4global;std::vector<double, std::allocator<double> >::reserve",441509999,531467001,58682870,487304
"all;g4run;libG4global;_G4cout_p",210553542,365621527,36309922,349849
"all;g4run;libG4global;std::vector<double, std::allocator<double> >::_M_fill_assign",20753641,11657726,3244019,52485
"all;g4run;libG4global;G4JTPolynomialSolver::QuadraticPolynomialIteration",60743802,50779037,6735046,325828
"all;g4run;libG4global;G4PhysicsLogVector::Initialise",11089304,11514737,1323890,11421
"all;g4run;libG4global;G4Physics2DVector::FindLinearX",665280,0,0,2108
"all;g4run;libG4global;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >",0,0,0,3649
"all;g4run;libG4global;G4AllocatorPool::Reset",4903942,336671,498834,3718
"all;g4run;libG4global;G4CacheReference<double>::cache",26617291,9958599,2947089,102993
"all;g4run;libG4global;G4UnitDefinition::G4UnitDefinition",0,0,0,1926
"all;g4run;libG4global;0x0000000000025cc0",0,0,128301,0
"all;g4run;libG4global;0x0000000000025d70",660392,1847502,127937,0
"all;g4run;libG4global;G4JTPolynomialSolver::ComputeScalarFactors",71685793,79895857,11601005,330926
"all;g4run;libG4global;G4Physics2DVector::InterpolateLinearX",1338403,0,0,5981
"all;g4run;libG4global;G4UnitsTable::Synchronize",625679,546730,123690,0
"all;g4run;libG4global;0x0000000000025cc4",1984585,0,0,28512
"all;g4run;libG4global;0x0000000000025d74",677804,0,115092,19687
"all;g4run;libG4global;0x0000000000025524",710082,0,0,4688
"all;g4run;libG4global;G4AllocatorList::Destroy",0,817941,0,0
"all;g4run;libG4global;0x0000000000025540",2012046,965594,376047,4058
"all;g4run;libG4global;G4JTPolynomialSolver::~G4JTPolynomialSolver",11326744,14019168,1771184,55710
"all;g4run;libG4global;G4DataVector::G4DataVector",0,0,464472,0
"all;g4run;libG4global;0x0000000000025544",2664250,0,0,4241
"all;g4run;libG4global;G4AllocatorPool::Grow",1976766,2679607,1755045,19313
"all;g4run;libG4global;G4PhysicsLogVector::G4PhysicsLogVector",0,0,0,1530
"all;g4run;libG4global;G4PhysicsVector::G4PhysicsVector",895273,0,0,0
"all;g4run;libG4global;G4PhysicsVector::Retrieve",1360818,9525259,1170210,5040
"all;g4run;libG4global;G4JTPolynomialSolver::ComputeFixedShiftPolynomial",61732324,42490167,7235097,442091
"all;g4run;libG4global;G4JTPolynomialSolver::G4JTPolynomialSolver",28890151,7485796,1608318,125451
"all;g4run;libG4global;0x0000000000024b20",3983526,702726,260334,24626
"all;g4run;libG4global;G4Pow::GetInstance",925733274,954790013,183853452,3719527
"all;g4run;libG4global;std::__lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>",5028509131,5222749898,793045721,20250076
"all;g4run;libG4global;0x0000000000025580",0,936644,0,2904
"all;g4run;libG4global;G4PhysicsModelCatalog::GetModelID",485574246,244987748,42754509,2178456
"all;g4run;libG4global;0x0000000000024b24",9312943,6157770,626482,44159
"all;g4run;libG4global;0x0000000000024ca4",0,0,115540,0
"all;g4run;libG4global;0x0000000000025584",0,1053710,0,1996
"all;g4run;libG4global;G4PhysicsFreeVector::PutValues",5956731,8784791,882973,8470
"all;g4run;libG4global;0x0000000000025834",8016846,975250,0,14013
"all;g4run;libG4global;0x0000000000024f84",674074,0,0,0
"all;g4run;libG4global;G4OrderedTable::clearAndDestroy",1002226,2931298,1016859,1406
"all;g4run;libG4global;0x0000000000025ff0",0,569535,0,6210
"all;g4run;libG4global;G4JTPolynomialSolver::ComputeNextPolynomial",30757910,44963904,6676034,166520
"all;g4run;libG4global;0x0000000000025ff4",0,0,0,636
"all;g4run;libG4global;G4Physics2DVector::ClearVectors",1007998,0,374498,0
"all;g4run;libG4global;0x0000000000024d94",520863,0,0,0
"all;g4run;libG4global;G4JTPolynomialSolver::QuadraticSyntheticDivision",73354752,51409450,9652131,340975
"all;g4run;libG4global;std::vector<G4PhysicsVector*, std::allocator<G4PhysicsVector*> >::_M_fill_insert",0,0,0,1075
"all;g4run;libG4global;G4PhysicsTable::ResetFlagArray",1007292,0,103903,0
"all;g4run;libG4global;0x0000000000025220",663946,0,0,0
"all;g4run;libG4global;G4Pow::A13Low",396419371,153666967,19980825,1848339
"all;g4run;libG4global;0x0000000000025224",6014761,5362426,112627,11111
"all;g4run;libG4global;G4Pow::A13High",401862916,473551135,71605732,1565058
"all;g4run;libG4global;G4JTPolynomialSolver::Quadratic",43620515,52120292,5587743,210117
"all;g4run;libG4global;G4MasterForwardcoutDestination::ReceiveG4cout",0,0,381717,0
"all;g4run;libG4global;G4Threading::IsMasterThread",1008921,3567725,446797,6142
"all;g4run;libG4global;G4UnitDefinition::GetUnitsTable",3022774,7878434,1659147,5772
"all;g4run;libG4global;G4UnitsTable::Contains",0,639649,92995,4515
"all;g4run;libG4global;G4PhysicsVector::FillSecondDerivatives",1009134,2753394,0,1637
"all;g4run;libG4global;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",356520,0,36711,7338
"all;g4run;libG4global;0x0000000000025f74",0,2907338,121985,2195
"all;g4run;libG4global;0x0000000000024dc4",2010473,885713,294559,15375
"all;g4run;libG4global;G4Physics2DVector::Retrieve",830780,1822881,407023,2924
"all;g4run;libG4global;0x0000000000026110",1995755,2715107,290663,31311
"all;g4run;libG4global;0x0000000000024de0",1999267,2798471,614483,20743
"all;g4run;libG4global;0x0000000000026114",662254,4012582,125310,22146
"all;g4run;libG4global;0x0000000000024de4",665841,1013143,0,13458
"all;g4run;libG4global;0x0000000000024bd0",1982263,1048307,426673,16465
"all;g4run;libG4global;0x0000000000024bd4",16548600,11290349,1645194,98181
"all;g4run;libG4global;G4Pow::powN",703623819,1176984715,216984805,2557389
"all;g4run;libG4global;G4Physics2DVector::Value",12586515773,13373615805,1982830783,47675754
"all;g4run;libG4global;0x00000000000254a4",791571,0,0,0
"all;g4run;libG4global;G4PhysicsVector::ComputeSecDerivative1",86137380,135085464,15392891,76930
"all;g4run;libG4global;0x0000000000025114",0,0,0,1358
"all;g4run;libG4global;G4JTPolynomialSolver::FindRoots",261173330,315277232,55075703,1109247
"all;g4run;libG4global;G4MTcoutDestination::~G4MTcoutDestination",0,797889,0,0
"all;g4run;libG4global;0x0000000000024f54",0,0,410618,0
"all;g4run;libG4global;G4UnitDefinition::GetCategory",4052210,7944160,3129219,10569
"all;g4run;libG4global;G4StateManager::GetStateManager",1327239,0,0,2471
"all;g4run;libG4global;G4PhysicsModelCatalog::Entries",197477760,60541302,10764158,698743
"all;g4run;libG4global;G4PhysicsVector::Initialise",0,1227088,0,0
"all;g4run;libG4global;aCountedObjectAllocator",1315690720,1502906141,242881067,4843082
"all;g4run;libG4global;G4JTPolynomialSolver::ComputeNewEstimate",48809098,29606036,7049678,175366
"all;g4run;libG4global;G4UnitDefinition::BuildUnitsTable",344182,0,0,0
"all;g4run;libG4global;0x00000000000259a0",1317361,0,132486,5893
"all;g4run;libG4global;G4Threading::IsWorkerThread",3361500,0,329063,7850
"all;g4run;libG4global;G4Pow::A13",224521491,119553098,20310434,1095767
"all;g4run;libG4global;0x00000000000259a4",22641047,7337398,1305263,82408
"all;g4run;libG4global;operator<<",1005510,0,0,1566
"all;g4run;libG4global;G4UnitDefinition::GetValueOf",22622402,27411508,6734374,17344
"all;g4run;libG4global;0x00000000000259c4",0,0,0,1451
"all;g4run;libG4global;G4PhysicsLogVector::~G4PhysicsLogVector",1007255,2978669,718944,0
"all;g4run;libG4global;G4JTPolynomialSolver::RealPolynomialIteration",31452083,30041746,3592845,229949
"all;g4run;libG4global;G4DataVector::~G4DataVector",0,0,0,1513
"all;g4run;libG4global;0x0000000000026040",0,975134,0,2267
"all;g4run;libG4global;0x0000000000026044",1971729,871412,140566,0
"all;g4run;g4run",,,,
"all;g4run;g4run;Pythia8::Pythia::~Pythia",499018,1013213,810550,2022
"all;g4run;g4run;0x000000000000de54",1845091,9784680,644006,0
"all;g4run;g4run;std::_Rb_tree<int, std::pair<int const, std::shared_ptr<Pythia8::ParticleDataEntry> >, std::_Select1st<std::pair<int const, std::shared_ptr<Pythia8::ParticleDataEntry> > >, std::less<int>, std::allocator<std::pair<int const, std::shared_ptr<Pythia8::ParticleDataEntry> > > >::_M_erase",2940655,1098663,0,5121
"all;g4run;g4run;0x000000000000d980",15324901,17105812,1710126,19529
"all;g4run;g4run;CMSMagneticField::GetFieldValue",152223446704,221267065282,24952683167,151617922
"all;g4run;g4run;0x000000000000dff4",9698426,2197134,164082,27296
"all;g4run;g4run;ffunkti",9116318616,15665136029,1781542613,7429392
"all;g4run;g4run;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Word>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Word> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Word> > >::_M_erase",0,0,0,2460
"all;g4run;g4run;Pythia8::SigmaMultiparton::~SigmaMultiparton",751284,0,0,0
"all;g4run;g4run;0x000000000000d984",14342690,8834465,643573,18043
"all;g4run;g4run;CLHEP::MixMaxRng::flat",19902828,10105087,2820072,113096
"all;g4run;g4run;std::_Rb_tree<int, std::pair<int const, Pythia8::HadronWidths::HadronWidthEntry>, std::_Select1st<std::pair<int const, Pythia8::HadronWidths::HadronWidthEntry> >, std::less<int>, std::allocator<std::pair<int const, Pythia8::HadronWidths::HadronWidthEntry> > >::_M_erase",0,0,161863,2643
"all;g4run;g4run;std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release",3794878,2714179,0,2908
"all;g4run;g4run;0x000000000000def0",663273,1051316,0,0
"all;g4run;g4run;Pythia8::BeamParticle::~BeamParticle",816468,0,0,0
"all;g4run;g4run;std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel>, std::_Select1st<std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel> > >::_M_erase",0,0,0,2894
"all;g4run;g4run;PythiaPrimaryGeneratorAction::GeneratePrimaries",0,0,173306,2515
"all;g4run;g4run;CMSMagneticField::CMSMagneticField",65673915,237093873,47373533,13898
"all;g4run;g4run;Pythia8::TauDecays::~TauDecays",0,0,0,2227
"all;g4run;g4run;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_erase",523064,0,170790,2276
"all;g4run;g4run;0x000000000000def4",32122451,8458280,1834458,105225
"all;g4run;g4run;CLHEP::Hep3Vector::~Hep3Vector",0,1299355,0,0
"all;g4run;libstdc++",,,,
"all;g4run;libstdc++;__cxa_thread_atexit",0,0,0,3817
"all;g4run;libstdc++;0x000000000012fa19",1402881,4151341,454899,4114
"all;g4run;libstdc++;std::ostream::sentry::sentry",2021384,1051082,33183,0
"all;g4run;libstdc++;0x000000000009f100",28316013,32363354,7200511,99462
"all;g4run;libstdc++;0x000000000009f314",31490341,44873938,8183710,230677
"all;g4run;libstdc++;std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_pbump",0,1592180,581948,0
"all;g4run;libstdc++;0x000000000009f8d4",1050631,0,0,0
"all;g4run;libstdc++;0x000000000012b152",1383503,1193101,254013,972
"all;g4run;libstdc++;0x000000000012fa34",0,1112389,0,0
"all;g4run;libstdc++;0x00000000000a05d0",1430226,3888308,438986,7893
"all;g4run;libstdc++;std::ios_base::Init::~Init",0,0,0,2220
"all;g4run;libstdc++;0x000000000012b154",0,0,619595,0
"all;g4run;libstdc++;0x000000000012fa35",4924496,4321206,593950,1949
"all;g4run;libstdc++;0x000000000012b155",2080406,1422466,0,1849
"all;g4run;libstdc++;0x00000000000c23a7",13144258,21306715,2535254,15024
"all;g4run;libstdc++;0x000000000009f104",68680311,30449832,5131344,277525
"all;g4run;libstdc++;0x000000000012b156",693762,0,336361,1141
"all;g4run;libstdc++;0x00000000000a1280",733987,0,0,3890
"all;g4run;libstdc++;0x000000000012fa50",770760,0,0,0
"all;g4run;libstdc++;0x000000000012fa37",772450,5121097,0,2556
"all;g4run;libstdc++;0x000000000012fa39",696287,3629918,743205,736
"all;g4run;libstdc++;std::__cxx11::moneypunct<wchar_t, false>::_M_initialize_moneypunct",945224,0,0,0
"all;g4run;libstdc++;0x0000000000126ff2",2240440,4383006,1356272,0
"all;g4run;libstdc++;std::ostream::_M_insert<long>",1325073,1567372,543195,10389
"all;g4run;libstdc++;0x000000000009eab0",3360860,18177960,917937,11000
"all;g4run;libstdc++;std::locale::~locale",54381238,113843363,23675370,101534
"all;g4run;libstdc++;0x00000000000a1284",689612,0,0,0
"all;g4run;libstdc++;0x00000000000a05f0",716073,1164843,0,0
"all;g4run;libstdc++;0x000000000012f9f0",1502269,3095710,0,2777
"all;g4run;libstdc++;0x000000000012b173",6717280,18529387,3116086,8235
"all;g4run;libstdc++;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace",13018393,11361497,1465772,74553
"all;g4run;libstdc++;0x00000000000a0720",3352092,1978976,0,6039
"all;g4run;libstdc++;0x000000000009eab4",0,0,183199,2262
"all;g4run;libstdc++;std::getline<char, std::char_traits<char>, std::allocator<char> >",34563915,60221626,10481106,62862
"all;g4run;libstdc++;__cxxabiv1::__si_class_type_info::__do_dyncast",5860740734,8191109511,1337579223,23150765
"all;g4run;libstdc++;0x00000000000a05f4",0,0,248095,0
"all;g4run;libstdc++;0x000000000012f9f4",774406,7135959,937095,987
"all;g4run;libstdc++;0x000000000012b177",4436210,0,0,1051
"all;g4run;libstdc++;std::ios_base::_M_dispose_callbacks",15199167,28597785,3126662,11412
"all;g4run;libstdc++;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_erase",765731,0,0,0
"all;g4run;libstdc++;0x00000000000a0724",98862917,24569980,4762447,417371
"all;g4run;libstdc++;0x00000000000a1550",1436117,2213011,0,1633
"all;g4run;libstdc++;0x000000000012f9f6",1547879,6149028,849229,1567
"all;g4run;libstdc++;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate",2985388,9824939,837202,10507
"all;g4run;libstdc++;__cxa_guard_acquire",1006359,0,0,0
"all;g4run;libstdc++;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::swap",0,1215051,0,0
"all;g4run;libstdc++;0x000000000012f9f8",2188249,0,1805349,0
"all;g4run;libstdc++;0x000000000012f9f9",4351129,3099602,0,2958
"all;g4run;libstdc++;0x00000000000a1554",654443,0,0,0
"all;g4run;libstdc++;0x000000000009e560",841796,3190483,0,0
"all;g4run;libstdc++;0x00000000000a08c0",4277061,2172406,408852,1571
"all;g4run;libstdc++;std::__ostream_insert<char, std::char_traits<char> >",3698292,2203395,0,6111
"all;g4run;libstdc++;0x00000000001032e0",3841759,3848738,499531,3883
"all;g4run;libstdc++;std::basic_streambuf<char, std::char_traits<char> >::xsgetn",9751223,25283086,3514806,2220
"all;g4run;libstdc++;0x00000000000a08c4",0,0,0,2758
"all;g4run;libstdc++;0x000000000012e831",665850,0,0,831
"all;g4run;libstdc++;operator delete[]",4003654,6973717,1176186,4818
"all;g4run;libstdc++;std::__basic_file<char>::xsgetn",666626,1007343,0,6709
"all;g4run;libstdc++;0x00000000000fb166",0,0,210439,0
"all;g4run;libstdc++;0x00000000001032e4",1359452,0,463622,1723
"all;g4run;libstdc++;0x000000000009e580",1386551,0,0,1815
"all;g4run;libstdc++;0x00000000001032e5",16715955,7240668,3219566,9502
"all;g4run;libstdc++;0x00000000000c237b",2827524,3339565,945124,19200
"all;g4run;libstdc++;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::rfind",388553,0,0,0
"all;g4run;libstdc++;0x000000000009f7c0",765417,0,0,1519
"all;g4run;libstdc++;0x00000000001032e8",3920519,6543428,2208264,4250
"all;g4run;libstdc++;0x000000000009e584",0,0,675308,6023
"all;g4run;libstdc++;0x00000000000c237e",8843347,25502855,5696830,17408
"all;g4run;libstdc++;std::_Rb_tree_insert_and_rebalance",12136072,14126210,3598635,121614
"all;g4run;libstdc++;std::codecvt<char, char, __mbstate_t>::do_always_noconv",702614,0,357897,975
"all;g4run;libstdc++;0x000000000009f7c4",0,0,0,1064
"all;g4run;libstdc++;std::locale::locale",3596457,14614117,2650946,19833
"all;g4run;libstdc++;std::__num_base::_S_format_float",656164,0,0,0
"all;g4run;libstdc++;0x000000000009e7a0",0,0,214093,0
"all;g4run;libstdc++;std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >",28750831,24288213,6461227,29394
"all;g4run;libstdc++;std::locale::id::_M_id",67711047,85998801,20684296,86194
"all;g4run;libstdc++;0x00000000000a0130",0,0,364226,0
"all;g4run;libstdc++;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append",83087604,51024400,10888876,337583
"all;g4run;libstdc++;0x000000000009fbf0",3893513,27430973,3879564,8355
"all;g4run;libstdc++;0x000000000009e7a4",0,1251078,0,0
"all;g4run;libstdc++;0x00000000000a1860",692793,1246279,262573,2048
"all;g4run;libstdc++;std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put",1358481,0,0,3607
"all;g4run;libstdc++;0x00000000000fb228",0,876704,0,0
"all;g4run;libstdc++;0x000000000009fbf4",660569,1928646,247561,3130
"all;g4run;libstdc++;std::ostream::operator<<",2706465,0,165826,2101
"all;g4run;libstdc++;0x000000000009e7c0",0,0,0,1000
"all;g4run;libstdc++;0x00000000000a0590",718933,0,0,997
"all;g4run;libstdc++;operator delete",136798845,159380822,28416808,962468
