id,value,prev,curr
"all;athena.py;libCling;(anonymous namespace)::GetCFGOnlyPasses::passEnumerate",4130054,4130054,0
"all;athena.py;libCling;clang::Stmt::getEndLoc",10171995,6152007,4019988
"all;athena.py;libCling;(anonymous namespace)::FinalizeISel::runOnMachineFunction",1997858,0,1997858
"all;athena.py;libCling;isTemplate",2067869,0,2067869
"all;athena.py;libCling;evaluateTypeTrait",2068456,2068456,0
"all;athena.py;libCling;llvm::SDDbgInfo::erase",4140479,0,4140479
"all;athena.py;libCling;clang::CodeGen::ApplyDebugLocation::init",1764645,1764645,0
"all;athena.py;libCling;clang::Sema::LookupTemplateName",7705823,2079223,5626600
"all;athena.py;libCling;clang::ASTContext::getUnqualifiedArrayType",26615224,14463050,12152174
"all;athena.py;libCling;cling::AutoSynthesizer::Transform",2039560,0,2039560
"all;athena.py;libCling;clang::RecursiveASTVisitor<cling::AutoFixer>::TraverseCXXBindTemporaryExpr",2065916,0,2065916
"all;athena.py;libCling;cling::Transaction::append",8073678,4061972,4011706
"all;athena.py;libCling;std::vector<llvm::MCSymbol const*, std::allocator<llvm::MCSymbol const*> >::_M_realloc_insert<llvm::MCSymbol const*>",1996355,1996355,0
"all;athena.py;libCling;clang::ASTReader::PassInterestingDeclsToConsumer",11778208,4012694,7765514
"all;athena.py;libCling;llvm::sys::path::rbegin",4082029,4082029,0
"all;athena.py;libCling;clang::Sema::SubstDeclarationNameInfo",6207544,4140360,2067184
"all;athena.py;libCling;clang::LookupResult::configure",48244951,22534653,25710298
"all;athena.py;libCling;clang::LookupResult::isVisibleSlow",101162001,75295942,25866059
"all;athena.py;libCling;llvm::IntegerType::get",2063161,0,2063161
"all;athena.py;libCling;addInstantiatedParametersToScope",2069914,2069914,0
"all;athena.py;libCling;ROOT::TMetaUtils::AddDefaultParameters",2011234,0,2011234
"all;athena.py;libCling;(anonymous namespace)::DwarfEHPrepare::InsertUnwindResumeCalls",2073767,2073767,0
"all;athena.py;libCling;clang::Decl::setDeclContextsImpl",6073396,6073396,0
"all;athena.py;libCling;(anonymous namespace)::StmtProfiler::VisitStmt",14384837,4141792,10243045
"all;athena.py;libCling;clang::FunctionDecl::FunctionDecl",6569622,4225214,2344408
"all;athena.py;libCling;clang::Sema::BuildCallToMemberFunction",4132595,2068843,2063752
"all;athena.py;libCling;clang::ASTTemplateArgumentListInfo::Create",3659464,2164971,1494493
"all;athena.py;libCling;llvm::RuntimeDyldImpl::findOrEmitSection",4281349,2068458,2212891
"all;athena.py;libCling;clang::Expr::IgnoreParens",10320770,4135739,6185031
"all;athena.py;libCling;ConvertDeducedTemplateArgument",17880019,8259970,9620049
"all;athena.py;libCling;clang::RecursiveASTVisitor<cling::AutoFixer>::dataTraverseNode",8273083,4137846,4135237
"all;athena.py;libCling;clang::Sema::SubstParmVarDecl",18276922,6156866,12120056
"all;athena.py;libCling;checkDLLAttributeRedeclaration",2073247,0,2073247
"all;athena.py;libCling;IsUserDefinedConversion",34804990,6200825,28604165
"all;athena.py;libCling;clang::ASTContext::getTemplateSpecializationType",11898171,6190608,5707563
"all;athena.py;libCling;clang::Expr::getValueKindForType",2026696,0,2026696
"all;athena.py;libCling;clang::TokenLexer::Init",5670225,3596071,2074154
"all;athena.py;libCling;clang::CXXRecordDecl::getDescribedClassTemplate",10125388,3912167,6213221
"all;athena.py;libCling;clang::CXXRecordDecl::getTemplateInstantiationPattern",20257269,9953300,10303969
"all;athena.py;libCling;clang::MultiplexExternalSemaSource::getModule",42331059,36147476,6183583
"all;athena.py;libCling;clang::serialization::reader::ASTDeclContextNameLookupTrait::ReadKey",3653882,3653882,0
"all;athena.py;libCling;clang::LinkageComputer::getLVForNamespaceScopeDecl",12080321,4137664,7942657
"all;athena.py;libCling;clang::Sema::ActOnVariableDeclarator",3826157,1761435,2064722
"all;athena.py;libCling;clang::Parser::ParseCXXNewExpression",1878328,1878328,0
"all;athena.py;libCling;llvm::orc::LazyEmittingLayer<llvm::orc::LegacyIRCompileLayer<cling::IncrementalJIT::RemovableObjectLinkingLayer, llvm::orc::SimpleCompiler> >::EmissionDeferredModule::find",2061738,2061738,0
"all;athena.py;libCling;clang::Decl::castToDeclContext",14332828,10341982,3990846
"all;athena.py;libCling;llvm::PMTopLevelManager::findAnalysisPass",2060030,0,2060030
"all;athena.py;libCling;std::_Rb_tree<unsigned long, std::pair<unsigned long const, std::vector<char const*, std::allocator<char const*> > >, std::_Select1st<std::pair<unsigned long const, std::vector<char const*, std::allocator<char const*> > > >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, std::vector<char const*, std::allocator<char const*> > > > >::_M_erase",2010419,2010419,0
"all;athena.py;libCling;llvm::FastISel::updateValueMap",1978703,1978703,0
"all;athena.py;libCling;(anonymous namespace)::RealFile::~RealFile",3609286,0,3609286
"all;athena.py;libCling;clang::ParmVarDecl::Create",8079764,4135536,3944228
"all;athena.py;libCling;clang::ASTReader::ReadTemplateParameterList",4051089,0,4051089
"all;athena.py;libCling;llvm::StringMapImpl::RemoveKey",5792329,2045500,3746829
"all;athena.py;libCling;clang::VarDecl::getDefinition",6193368,4086670,2106698
"all;athena.py;libCling;getAssignmentAction",2068711,2068711,0
"all;athena.py;libCling;llvm::DenseMapIterator<llvm::MachineInstr*, unsigned int, llvm::DenseMapInfo<llvm::MachineInstr*>, llvm::detail::DenseMapPair<llvm::MachineInstr*, unsigned int>, false>::DenseMapIterator",1983036,0,1983036
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformStmt",4033030,2067542,1965488
"all;athena.py;libCling;clang::TemplateArgument::isPackExpansion",36580159,14299913,22280246
"all;athena.py;libCling;clang::Decl::getAsFunction",15961247,6302806,9658441
"all;athena.py;libCling;clang::CXXOperatorCallExpr::getSourceRangeImpl",3861601,3861601,0
"all;athena.py;libCling;llvm::SelectionDAG::createOperands",16523627,6191637,10331990
"all;athena.py;libCling;clang::LookupResult::getAcceptableDecl",24295132,0,24295132
"all;athena.py;libCling;clang::Expr::EvaluateAsInitializer",4030495,1959645,2070850
"all;athena.py;libCling;clang::InitializationSequence::InitializationSequence",2068593,2068593,0
"all;athena.py;libCling;(anonymous namespace)::UnqualUsingDirectiveSet::visitScopeChain",274354462,266126110,8228352
"all;athena.py;libCling;llvm::sys::path::append",55071953,19805281,35266672
"all;athena.py;libCling;clang::FunctionDecl::getPrimaryTemplate",16637790,10404252,6233538
"all;athena.py;libCling;clang::Parser::ParseCXXCondition",2096610,0,2096610
"all;athena.py;libCling;llvm::DataLayout::getABITypeAlignment",4131998,0,4131998
"all;athena.py;libCling;llvm::DenseMap<llvm::Pass*, llvm::Pass*, llvm::DenseMapInfo<llvm::Pass*>, llvm::detail::DenseMapPair<llvm::Pass*, llvm::Pass*> >::grow",2072532,2072532,0
"all;athena.py;libCling;clang::UsingDirectiveDecl::getNominatedNamespace",391955063,211098626,180856437
"all;athena.py;libCling;llvm::SmallVectorImpl<clang::DeducedTemplateArgument>::operator=",2028022,0,2028022
"all;athena.py;libCling;llvm::MCBinaryExpr::create",2068485,0,2068485
"all;athena.py;libCling;(anonymous namespace)::CXXNameMangler::mangleBareFunctionType",10345875,2068790,8277085
"all;athena.py;libCling;clang::Parser::ParseDoStatement",2066617,0,2066617
"all;athena.py;libCling;clang::ASTReader::ReadTemplateArgument",2115918,0,2115918
"all;athena.py;libCling;clang::PPChainedCallbacks::Else",1739468,1739468,0
"all;athena.py;libCling;clang::Declarator::AddTypeInfo",3989213,1953896,2035317
"all;athena.py;libCling;clang::VarDecl::Create",6126681,6126681,0
"all;athena.py;libCling;llvm::PMDataManager::collectRequiredAndUsedAnalyses",4075943,0,4075943
"all;athena.py;libCling;EvaluateValue",2908500,1343292,1565208
"all;athena.py;libCling;TString::operator=@plt",1714725,1714725,0
"all;athena.py;libCling;llvm::MCAssembler::layoutSectionOnce",6204967,4135517,2069450
"all;athena.py;libCling;llvm::MachineInstr::RemoveRegOperandsFromUseLists",1968140,1968140,0
"all;athena.py;libCling;llvm::SelectionDAG::getRegister",2072846,2072846,0
"all;athena.py;libCling;clang::Sema::getCurrentInstantiationOf",2072859,2072859,0
"all;athena.py;libCling;clang::CXXRecordDecl::isDerivedFrom",10223065,6201878,4021187
"all;athena.py;libCling;clang::GlobalModuleIndex::lookupIdentifier",2175302,0,2175302
"all;athena.py;libCling;llvm::DataLayout::clear",1970121,1970121,0
"all;athena.py;libCling;clang::SourceManager::getFileIDLocal",344374279,170700325,173673954
"all;athena.py;libCling;llvm::InstrEmitter::CreateVirtualRegisters",6206254,2068537,4137717
"all;athena.py;libCling;llvm::object::ELFFile<llvm::object::ELFType<(llvm::support::endianness)1, true> >::getEntry<llvm::object::Elf_Sym_Impl<llvm::object::ELFType<(llvm::support::endianness)1, true> > >",2069472,0,2069472
"all;athena.py;libCling;(anonymous namespace)::X86MCCodeEmitter::encodeInstruction",32699306,16278661,16420645
"all;athena.py;libCling;(anonymous namespace)::X86FastISel::fastLowerCall",2002155,0,2002155
"all;athena.py;libCling;checkUnusedDeclAttributes",2041463,2041463,0
"all;athena.py;libCling;llvm::AttributeList::hasAttribute",20601286,4139985,16461301
"all;athena.py;libCling;clang::TypeLocVisitor<(anonymous namespace)::TypeSpecLocFiller, void>::Visit",7828855,7828855,0
"all;athena.py;libCling;clang::Sema::GetTypeForDeclarator",18268741,12398819,5869922
"all;athena.py;libCling;clang::SourceManager::getSLocEntry",1574180,0,1574180
"all;athena.py;libCling;llvm::SelectionDAG::getLoad",2071634,0,2071634
"all;athena.py;libCling;Append",2064997,0,2064997
"all;athena.py;libCling;clang::SourceManager::~SourceManager",2075679,0,2075679
"all;athena.py;libCling;clang::Sema::getNonOdrUseReasonInCurrentContext",6202185,2072949,4129236
"all;athena.py;libCling;FinishTemplateArgumentDeduction<clang::ClassTemplatePartialSpecializationDecl>",10289489,4096536,6192953
"all;athena.py;libCling;clang::FunctionProtoType::getExtProtoInfo",17397620,6160321,11237299
"all;athena.py;libCling;clang::CXXCtorInitializer::CXXCtorInitializer",2067765,2067765,0
"all;athena.py;libCling;clang::ASTContext::getObjCGCAttrKind",2078939,2078939,0
"all;athena.py;libCling;llvm::DenseMapBase<llvm::DenseMap<std::pair<clang::CXXRecordDecl const*, unsigned int>, clang::CharUnits, llvm::DenseMapInfo<std::pair<clang::CXXRecordDecl const*, unsigned int> >, llvm::detail::DenseMapPair<std::pair<clang::CXXRecordDecl const*, unsigned int>, clang::CharUnits> >, std::pair<clang::CXXRecordDecl const*, unsigned int>, clang::CharUnits, llvm::DenseMapInfo<std::pair<clang::CXXRecordDecl const*, unsigned int> >, llvm::detail::DenseMapPair<std::pair<clang::CXXRecordDecl const*, unsigned int>, clang::CharUnits> >::FindAndConstruct",2070442,0,2070442
"all;athena.py;libCling;llvm::cl::Option::setArgStr",1938336,1938336,0
"all;athena.py;libCling;clang::Sema::checkClassLevelCodeSegAttribute",10404499,4259406,6145093
"all;athena.py;libCling;clang::ASTReader::FinishedDeserializing",11055994,11055994,0
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformExpr",22600873,16547507,6053366
"all;athena.py;libCling;clang::ClassTemplateSpecializationDecl::getSpecializedTemplate",6200805,2070127,4130678
"all;athena.py;libCling;clang::Sema::AddFunctionCandidates",8252160,4137135,4115025
"all;athena.py;libCling;llvm::ConstantExprKeyType::create",1971511,1971511,0
"all;athena.py;libCling;clang::ASTContext::toCharUnitsFromBits",4162439,4162439,0
"all;athena.py;libCling;clang::DeclRefExpr::Create",24834606,22788813,2045793
"all;athena.py;libCling;llvm::SelectionDAGISel::~SelectionDAGISel",2050274,0,2050274
"all;athena.py;libCling;std::vector<std::pair<clang::NamedDecl*, clang::NamedDecl*>, std::allocator<std::pair<clang::NamedDecl*, clang::NamedDecl*> > >::_M_realloc_insert<std::pair<clang::NamedDecl*, clang::NamedDecl*> >",2057073,0,2057073
"all;athena.py;libCling;(anonymous namespace)::ELFObjectWriter::recordRelocation",2070547,0,2070547
"all;athena.py;libCling;clang::NestedNameSpecifierLoc::getSourceRange",26678127,14466441,12211686
"all;athena.py;libCling;llvm::EHStreamer::computeActionsTable",2069833,2069833,0
"all;athena.py;libCling;clang::Parser::EnterScope",2066994,0,2066994
"all;athena.py;libCling;llvm::RegsForValue::getCopyFromRegs",2070168,0,2070168
"all;athena.py;libCling;llvm::Value::getPointerAlignment",2068290,0,2068290
"all;athena.py;libCling;clang::ASTContext::mergeDefinitionIntoModule",2078226,2078226,0
"all;athena.py;libCling;llvm::SmallVectorImpl<clang::DeclContext*>::operator=",2162226,2162226,0
"all;athena.py;libCling;(anonymous namespace)::ELFWriter::writeObject",8095916,3969022,4126894
"all;athena.py;libCling;std::__adjust_heap<clang::RedeclarableTemplateDecl::LazySpecializationInfo*, long, clang::RedeclarableTemplateDecl::LazySpecializationInfo, __gnu_cxx::__ops::_Iter_less_iter>",17994416,10249478,7744938
"all;athena.py;libCling;TClingMethodInfo::TClingMethodInfo",2069437,0,2069437
"all;athena.py;libCling;std::_Hashtable<unsigned int, std::pair<unsigned int const, llvm::SmallVector<llvm::RelocationEntry, 64u> >, std::allocator<std::pair<unsigned int const, llvm::SmallVector<llvm::RelocationEntry, 64u> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node",2069556,0,2069556
"all;athena.py;libCling;clang::FunctionDecl::getTemplateSpecializationArgsAsWritten",2069700,2069700,0
"all;athena.py;libCling;llvm::SmallVectorBase::grow_pod",37805967,18389457,19416510
"all;athena.py;libCling;(anonymous namespace)::TypePrinter::printTag",4094854,2027466,2067388
"all;athena.py;libCling;llvm::SelectionDAG::getGlobalAddress",2068105,2068105,0
"all;athena.py;libCling;clang::QualType::print",4078138,2068337,2009801
"all;athena.py;libCling;clang::ASTReader::getMostRecentExistingDecl",2178621,2178621,0
"all;athena.py;libCling;(anonymous namespace)::IntExprEvaluator::Success",6175955,4106152,2069803
"all;athena.py;libCling;std::vector<unsigned char, std::allocator<unsigned char> >::_M_realloc_insert<unsigned char>",1414296,1414296,0
"all;athena.py;libCling;llvm::SelectionDAGBuilder::getCopyFromRegs",4082569,2070770,2011799
"all;athena.py;libCling;llvm::RegsForValue::getCopyToRegs",4143322,2073794,2069528
"all;athena.py;libCling;llvm::SmallVectorTemplateBase<clang::Decl*, true>::push_back",2124463,0,2124463
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::RebuildQualifiedType",2069310,2069310,0
"all;athena.py;libCling;llvm::createSourceListDAGScheduler",4142904,2071113,2071791
"all;athena.py;libCling;clang::TypeLoc::initializeImpl",26838057,20594413,6243644
"all;athena.py;libCling;clang::ASTDeclReader::VisitRecordDeclImpl",9509435,4025578,5483857
"all;athena.py;libCling;llvm::TargetMachine::getOptLevel",2070329,0,2070329
"all;athena.py;libCling;llvm::SimpleBitstreamCursor::JumpToBit",2075969,0,2075969
"all;athena.py;libCling;llvm::FoldingSet<clang::TemplateTypeParmType>::ComputeNodeHash",14457974,10311206,4146768
"all;athena.py;libCling;clang::NumericLiteralParser::NumericLiteralParser",2016432,0,2016432
"all;athena.py;libCling;llvm::MachineRegisterInfo::freezeReservedRegs",1865166,1865166,0
"all;athena.py;libCling;clang::Expr::EvaluateAsRValue",1917507,0,1917507
"all;athena.py;libCling;clang::ASTContext::getDecltypeType",4008555,2069162,1939393
"all;athena.py;libCling;clang::Sema::AddRangeBasedOptnone",2070492,2070492,0
"all;athena.py;libCling;clang::CXXRecordDecl::FindOrdinaryMember",7989982,5922745,2067237
"all;athena.py;libCling;clang::FunctionDecl::Create",2066588,2066588,0
"all;athena.py;libCling;llvm::MachineFunction::CreateMachineBasicBlock",2068793,2068793,0
"all;athena.py;libCling;llvm::ScheduleDAGSDNodes::BuildSchedUnits",47428323,24663746,22764577
"all;athena.py;libCling;getNullabilityCompletenessCheckFileID",4073668,0,4073668
"all;athena.py;libCling;TClingMethodInfo::GetDeclId",2061182,2061182,0
"all;athena.py;libCling;llvm::SimpleBitstreamCursor::ReadVBR64",41756596,41756596,0
"all;athena.py;libCling;clang::Sema::LookupSpecialMember",6190794,2071776,4119018
"all;athena.py;libCling;llvm::sys::path::is_absolute",4413410,2863518,1549892
"all;athena.py;libCling;clang::ExternalASTSource::SetExternalVisibleDeclsForName",11822408,7686045,4136363
"all;athena.py;libCling;llvm::raw_string_ostream::~raw_string_ostream",5910378,0,5910378
"all;athena.py;libCling;clang::Sema::ActOnCondition",2008401,2008401,0
"all;athena.py;libCling;clang::Parser::ParseFunctionStatementBody",2067860,2067860,0
"all;athena.py;libCling;llvm::AttributeImpl::operator<",9821294,3674488,6146806
"all;athena.py;libCling;clang::Parser::NextToken",2067357,2067357,0
"all;athena.py;libCling;llvm::MCStreamer::EmitInstruction",2070350,2070350,0
"all;athena.py;libCling;ClassifyUnnamed",8055713,6024166,2031547
"all;athena.py;libCling;clang::Sema::DiscardMisalignedMemberAddress",2066796,0,2066796
"all;athena.py;libCling;clang::CXXRecordDecl::needsImplicitDefaultConstructor",2068053,2068053,0
"all;athena.py;libCling;DeduceTemplateArgumentsFromCallArgument",12502894,4235312,8267582
"all;athena.py;libCling;(anonymous namespace)::CheckRedundantInit",2056237,0,2056237
"all;athena.py;libCling;clang::ASTContext::getAdjustedParameterType",4054033,0,4054033
"all;athena.py;libCling;clang::TemplateDeclInstantiator::VisitClassTemplateDecl",2076368,0,2076368
"all;athena.py;libCling;std::_Rb_tree_decrement@plt",4139942,0,4139942
"all;athena.py;libCling;clang::Sema::CallExprUnaryConversions",2075042,2075042,0
"all;athena.py;libCling;clang::CXXRecordDecl::lookupInBases",7647335,4001668,3645667
"all;athena.py;libCling;std::deque<clang::ASTReader::PendingDeclContextInfo, std::allocator<clang::ASTReader::PendingDeclContextInfo> >::_M_push_back_aux<clang::ASTReader::PendingDeclContextInfo const&>",1933898,0,1933898
"all;athena.py;libCling;clang::RecordDecl::completeDefinition",4134865,2068637,2066228
"all;athena.py;libCling;(anonymous namespace)::PHIElimination::runOnMachineFunction",4133113,4133113,0
"all;athena.py;libCling;clang::ASTDeclReader::VisitCXXRecordDeclImpl",5344994,5344994,0
"all;athena.py;libCling;clang::Type::canHaveNullability",12120746,6207927,5912819
"all;athena.py;libCling;ClingMemberIterInternal::DCIter::HandleInlineDeclContext",85973636,41064144,44909492
"all;athena.py;libCling;(anonymous namespace)::IntExprEvaluator::VisitCallExpr",2066749,2066749,0
"all;athena.py;libCling;clang::ExternalASTSource::completeVisibleDeclsMap",8277044,2068578,6208466
"all;athena.py;libCling;clang::Preprocessor::getMacroInfo",20565570,10342190,10223380
"all;athena.py;libCling;cling::IncrementalJIT::getSymbolAddressWithoutMangling",10284959,0,10284959
"all;athena.py;libCling;clang::StringLiteralParser::CopyStringFragment",960333,960333,0
"all;athena.py;libCling;clang::Sema::PragmaStack<clang::StringLiteral*>::Act",2036368,2036368,0
"all;athena.py;libCling;clang::NestedNameSpecifier::isDependent",10037195,2066237,7970958
"all;athena.py;libCling;clang::Lexer::getRawToken",1657949,0,1657949
"all;athena.py;libCling;getAsSugar<clang::TypedefType>",2065958,0,2065958
"all;athena.py;libCling;(anonymous namespace)::CXXNameMangler::mangleName",2033214,2033214,0
"all;athena.py;libCling;llvm::DenseMapIterator<llvm::Value const*, llvm::StringMapEntry<llvm::Value*>*, llvm::DenseMapInfo<llvm::Value const*>, llvm::detail::DenseMapPair<llvm::Value const*, llvm::StringMapEntry<llvm::Value*>*>, false>::DenseMapIterator",4132963,0,4132963
"all;athena.py;libCling;clang::Stmt::Profile",2067172,2067172,0
"all;athena.py;libCling;(anonymous namespace)::CXXNameMangler::mangleFunctionEncodingBareType",6198787,4201862,1996925
"all;athena.py;libCling;clang::Type::getNullability",8533852,6465530,2068322
"all;athena.py;libCling;clang::FunctionDecl::getNumParams",67585585,28753138,38832447
"all;athena.py;libCling;clang::Sema::BuildDeclaratorGroup",1748651,1748651,0
"all;athena.py;libCling;clang::Sema::CheckUnresolvedMemberAccess",2068750,2068750,0
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformTemplateSpecializationType",37237711,22986261,14251450
"all;athena.py;libCling;llvm::FoldingSet<clang::QualifiedTemplateName>::NodeEquals",2041269,0,2041269
"all;athena.py;libCling;clang::Sema::ActOnTagFinishDefinition",4064099,4064099,0
"all;athena.py;libCling;clang::DeclContext::makeDeclVisibleInContextWithFlags",8071252,3972326,4098926
"all;athena.py;libCling;clang::Sema::ActOnIdExpression",10290955,4131327,6159628
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformForStmt",2066883,0,2066883
"all;athena.py;libCling;clang::ASTDeclReader::mergeRedeclarable<clang::VarDecl>",2016765,2016765,0
"all;athena.py;libCling;llvm::MCObjectStreamer::EmitInstToFragment",4143066,2071263,2071803
"all;athena.py;libCling;clang::Sema::ImpCastExprToType",6270927,4207966,2062961
"all;athena.py;libCling;llvm::sys::path::remove_dots",46496503,18483497,28013006
"all;athena.py;libCling;clang::Sema::CheckTemplateArgument",10331150,2070090,8261060
"all;athena.py;libCling;llvm::AttrBuilder::merge",3932283,3932283,0
"all;athena.py;libCling;clang::Parser::ParseExternalDeclaration",9601021,7841636,1759385
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformIfStmt",4138169,0,4138169
"all;athena.py;libCling;(anonymous namespace)::SequenceChecker::checkUsage",2069527,2069527,0
"all;athena.py;libCling;std::vector<clang::HeaderFileInfo, std::allocator<clang::HeaderFileInfo> >::_M_default_append",802761,0,802761
"all;athena.py;libCling;clang::CXXMethodDecl::overridden_methods",2067669,0,2067669
"all;athena.py;libCling;clang::Sema::DecomposeUnqualifiedId",4008231,2068576,1939655
"all;athena.py;libCling;clang::Sema::DiagnoseMisalignedMembers",6226628,2081679,4144949
"all;athena.py;libCling;CanDeclareSpecialMemberFunction",2202539,0,2202539
"all;athena.py;libCling;clang::Parser::AnnotateTemplateIdTokenAsType",6029226,3960015,2069211
"all;athena.py;libCling;std::_Rb_tree_increment@plt",2066593,0,2066593
"all;athena.py;libCling;FindCallSeqStart",2072191,0,2072191
"all;athena.py;libCling;clang::VarDecl::mightBeUsableInConstantExpressions",4115785,2047638,2068147
"all;athena.py;libCling;clang::RecordDecl::RecordDecl",8128573,6116858,2011715
"all;athena.py;libCling;llvm::LoadInst::LoadInst",2066713,0,2066713
"all;athena.py;libCling;clang::FunctionDecl::setDescribedFunctionTemplate",2104869,2104869,0
"all;athena.py;libCling;(anonymous namespace)::TypePrinter::printAfter",2035057,0,2035057
"all;athena.py;libCling;(anonymous namespace)::X86ExpandPseudo::ExpandMI",2071738,0,2071738
"all;athena.py;libCling;llvm::hash_combine<llvm::Type*, unsigned int>",1876502,1876502,0
"all;athena.py;libCling;clang::OverloadExpr::copyTemplateArgumentsInto",2234615,2234615,0
"all;athena.py;libCling;ClingMemberIterInternal::DCIter::IterNext",16371824,4031897,12339927
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::CurrentInstantiationRebuilder>::TransformTemplateArgument",2071169,0,2071169
"all;athena.py;libCling;clang::Sema::BuildCXXDefaultArgExpr",1878714,1878714,0
"all;athena.py;libCling;cling::IncrementalParser::beginTransaction",4020574,1949633,2070941
"all;athena.py;libCling;ShouldDiagnoseAvailabilityOfDecl",23952736,5797630,18155106
"all;athena.py;libCling;clang::FunctionDecl::getMinRequiredArguments",63154867,34848780,28306087
"all;athena.py;libCling;clang::TemplateArgument::print",2068068,0,2068068
"all;athena.py;libCling;clang::Sema::ActOnFinishDelayedMemberInitializers",4306865,4306865,0
"all;athena.py;libCling;clang::ASTContext::getAddrSpaceQualType",2208505,2208505,0
"all;athena.py;libCling;llvm::SimpleBitstreamCursor::ReadVBR",59874395,23518555,36355840
"all;athena.py;libCling;clang::Sema::getSpecialMember",6115136,6115136,0
"all;athena.py;libCling;std::__unique<llvm::StringRef*, __gnu_cxx::__ops::_Iter_equal_to_iter>",2075227,0,2075227
"all;athena.py;libCling;isIncompleteDeclExternC<clang::FunctionDecl>",3677308,0,3677308
"all;athena.py;libCling;llvm::SmallVectorTemplateBase<clang::TemplateArgument, true>::push_back",10132874,0,10132874
"all;athena.py;libCling;llvm::FastISel::selectInstruction",2069586,2069586,0
"all;athena.py;libCling;llvm::FoldingSetNodeID::AddNodeID",8267071,6200359,2066712
"all;athena.py;libCling;clang::CodeGen::CodeGenModule::EmitGlobal",38714830,36652513,2062317
"all;athena.py;libCling;llvm::MachineRegisterInfo::isPhysRegModified",2069831,2069831,0
"all;athena.py;libCling;(anonymous namespace)::SequenceChecker::getObject",2007497,0,2007497
"all;athena.py;libCling;llvm::FoldingSet<llvm::AttributeImpl>::NodeEquals",6183595,2046238,4137357
"all;athena.py;libCling;clang::Sema::CheckBaseSpecifier",4131309,2063906,2067403
"all;athena.py;libCling;clang::Sema::PerformMoveOrCopyInitialization",2067058,2067058,0
"all;athena.py;libCling;llvm::BasicBlock::getLandingPadInst",2070663,2070663,0
"all;athena.py;libCling;llvm::StringRef::find",7324222,5765409,1558813
"all;athena.py;libCling;non-virtual thunk to clang::ASTReader::FindExternalVisibleDeclsByName(clang::DeclContext const*, clang::DeclarationName)",2029417,0,2029417
"all;athena.py;libCling;std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_realloc_insert<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >",1576893,1576893,0
"all;athena.py;libCling;clang::Sema::ConvertDeclToDeclGroup",1556103,1556103,0
"all;athena.py;libCling;llvm::Twine::str[abi:cxx11]",9812098,5681100,4130998
"all;athena.py;libCling;clang::MacroArgs::ArgNeedsPreexpansion",15119373,12124376,2994997
"all;athena.py;libCling;clang::CodeGen::CodeGenModule::getMangledName",10078824,8010516,2068308
"all;athena.py;libCling;TryListInitialization",2001262,0,2001262
"all;athena.py;libCling;clang::Sema::DiagnoseUnusedExprResult",2070067,0,2070067
"all;athena.py;libCling;clang::PartialDiagnostic::freeStorageSlow",4079762,2009640,2070122
"all;athena.py;libCling;markIdentifierFromAST",1499860,0,1499860
"all;athena.py;libCling;clang::CodeGen::CodeGenModule::GetConstantArrayFromStringLiteral",2068704,2068704,0
"all;athena.py;libCling;clang::Sema::DeduceTemplateArguments",10344991,4140880,6204111
"all;athena.py;libCling;llvm::RuntimeDyldImpl::emitCommonSymbols",2070845,2070845,0
"all;athena.py;libCling;llvm::AttributeListImpl::Profile",2072058,2072058,0
"all;athena.py;libCling;clang::SourceManager::getFileIDLoaded",30900893,16909029,13991864
"all;athena.py;libCling;clang::sema::FunctionScopeInfo::~FunctionScopeInfo",6187377,2057111,4130266
"all;athena.py;libCling;clang::Sema::FunctionParamTypesAreEqual",32844554,26824303,6020251
"all;athena.py;libCling;clang::Expr::getExprLoc",29081945,16490087,12591858
"all;athena.py;libCling;llvm::object::ELFFile<llvm::object::ELFType<(llvm::support::endianness)1, true> >::sections",18645223,4135594,14509629
"all;athena.py;libCling;clang::Sema::AddTemplateOverloadCandidate",4149977,2084361,2065616
"all;athena.py;libCling;clang::Preprocessor::getMacroDefinition",2070132,2070132,0
