id,value,prev,curr
"all;athena.py;libCling;llvm::PMTopLevelManager::setLastUser",9984942,5975845,4009097
"all;athena.py;libCling;llvm::SimpleBitstreamCursor::Read",121013981,58406693,62607288
"all;athena.py;libCling;clang::Sema::BuildQualifiedType",6052175,3984623,2067552
"all;athena.py;libCling;clang::LocalInstantiationScope::findInstantiationOf",8328169,2071148,6257021
"all;athena.py;libCling;strlen@plt",3720001,3720001,0
"all;athena.py;libCling;(anonymous namespace)::X86FastISel::isTypeLegal",2040500,0,2040500
"all;athena.py;libCling;llvm::MCSymbolELF::getType",2070597,2070597,0
"all;athena.py;libCling;isStd",12514571,6231526,6283045
"all;athena.py;libCling;llvm::SelectionDAGBuilder::visit",2071278,2071278,0
"all;athena.py;libCling;clang::Parser::ExpectAndConsume",1816085,1816085,0
"all;athena.py;libCling;clang::TemplateName::containsUnexpandedParameterPack",4107812,2069768,2038044
"all;athena.py;libCling;clang::Sema::MergeFunctionDecl",2072049,2072049,0
"all;athena.py;libCling;clang::MemberExpr::getBeginLoc",8097675,4111037,3986638
"all;athena.py;libCling;clang::DiagnosticIDs::getDiagnosticSeverity",9871939,5823668,4048271
"all;athena.py;libCling;llvm::SmallVectorImpl<unsigned int>::operator=",1983030,1983030,0
"all;athena.py;libCling;llvm::MachineFunction::init",2068705,2068705,0
"all;athena.py;libCling;clang::Parser::ParseLexedMethodDeclarations",1861231,0,1861231
"all;athena.py;libCling;llvm::SmallVectorImpl<char>::swap",3159866,1723380,1436486
"all;athena.py;libCling;clang::DeclarationNameTable::getCXXSpecialName",1975025,1975025,0
"all;athena.py;libCling;clang::ASTContext::setManglingNumber",2066433,2066433,0
"all;athena.py;libCling;clang::DeclContext::isTransparentContext",4110926,2092088,2018838
"all;athena.py;libCling;clang::Sema::CheckFunctionCall",2066500,0,2066500
"all;athena.py;libCling;llvm::BasicBlock::getTerminator",2071718,2071718,0
"all;athena.py;libCling;llvm::AttributeList::addAttribute",2073831,2073831,0
"all;athena.py;libCling;(anonymous namespace)::LValueExprEvaluator::VisitBinAssign",1840950,0,1840950
"all;athena.py;libCling;(anonymous namespace)::RegAllocFast::spillAll",1886530,0,1886530
"all;athena.py;libCling;hasCopyOrMoveCtorParam",2065771,0,2065771
"all;athena.py;libCling;clang::Module::~Module",4138463,0,4138463
"all;athena.py;libCling;(anonymous namespace)::ItaniumCXXABI::getCopyConstructorForExceptionObject",4134485,4134485,0
"all;athena.py;libCling;clang::Sema::diagnoseNullableToNonnullConversion",2070519,2070519,0
"all;athena.py;libCling;clang::CodeGen::CGBuilderInserter::InsertHelper",4069738,4069738,0
"all;athena.py;libCling;clang::ODRHash::AddDeclarationNameImpl",132102761,72268570,59834191
"all;athena.py;libCling;clang::ASTContext::getElaboratedType",16071079,10052138,6018941
"all;athena.py;libCling;llvm::function_ref<bool (clang::Decl::Kind)>::callback_fn<clang::RecordDecl::LoadFieldsFromExternalStorage() const::{lambda(clang::Decl::Kind)#1}>",1981554,1981554,0
"all;athena.py;libCling;(anonymous namespace)::UnnamedLocalNoLinkageFinder::VisitTagDecl",2053903,2053903,0
"all;athena.py;libCling;llvm::SelectionDAGISel::SelectAllBasicBlocks",6209774,4144906,2064868
"all;athena.py;libCling;llvm::Attribute::getValueAsString",2070630,0,2070630
"all;athena.py;libCling;clang::Sema::FindAssociatedClassesAndNamespaces",1687486,1687486,0
"all;athena.py;libCling;llvm::raw_ostream::preferred_buffer_size",2073254,0,2073254
"all;athena.py;libCling;clang::Sema::AddMethodCandidate",8280138,2068040,6212098
"all;athena.py;libCling;(anonymous namespace)::TypePrinter::AppendScope",6267599,2128845,4138754
"all;athena.py;libCling;clang::TemplateDeclInstantiator::SubstFunctionType",18607824,16557958,2049866
"all;athena.py;libCling;clang::DeclContext::udir_iterator::operator*",140110625,77427906,62682719
"all;athena.py;libCling;(anonymous namespace)::CXXNameMangler::mangleTemplateArg",18643765,14488853,4154912
"all;athena.py;libCling;clang::Sema::CheckConvertedConstantExpression",2067009,0,2067009
"all;athena.py;libCling;llvm::MCAsmBackend::handleCodePaddingBasicBlockEnd",2071988,0,2071988
"all;athena.py;libCling;CheckExtensionTraitOperandType",2069162,0,2069162
"all;athena.py;libCling;clang::TypeWithKeyword::getKeywordForTypeSpec",1896457,0,1896457
"all;athena.py;libCling;clang::DeclarationNameTable::getCXXConstructorName",2053375,0,2053375
"all;athena.py;libCling;llvm::ImmutablePass::initializePass",2068828,0,2068828
"all;athena.py;libCling;llvm::MachineRegisterInfo::moveOperands",6223012,4150654,2072358
"all;athena.py;libCling;llvm::MachineBasicBlock::findDebugLoc",2071580,0,2071580
"all;athena.py;libCling;clang::Sema::CheckAllocatedType",2050984,2050984,0
"all;athena.py;libCling;llvm::createRewriteSymbolsPass",2075791,2075791,0
"all;athena.py;libCling;clang::StmtVisitorBase<llvm::make_const_ptr, (anonymous namespace)::StmtProfiler, void>::Visit",29122006,23186913,5935093
"all;athena.py;libCling;clang::MultiplexExternalSemaSource::DeclIsFromPCHWithObjectFile",10442789,8372500,2070289
"all;athena.py;libCling;clang::Sema::CheckBaseClassAccess",1948080,1948080,0
"all;athena.py;libCling;multikeySort",8258071,4115953,4142118
"all;athena.py;libCling;clang::FunctionDecl::isInExternCContext",4144457,4144457,0
"all;athena.py;libCling;clang::Declarator::~Declarator",20550153,12296232,8253921
"all;athena.py;libCling;clang::Parser::isCXX11VirtSpecifier",1960022,0,1960022
"all;athena.py;libCling;(anonymous namespace)::IntExprEvaluator::CheckReferencedDecl",2067622,2067622,0
"all;athena.py;libCling;llvm::DataLayout::getPointerSize",4139674,4139674,0
"all;athena.py;libCling;processDbgDeclares",2068187,0,2068187
"all;athena.py;libCling;clang::ASTContext::getInjectedClassNameType",2075189,2075189,0
"all;athena.py;libCling;clang::NestedNameSpecifierLoc::getTypeLoc",6107093,4035896,2071197
"all;athena.py;libCling;llvm::FastISel::selectOperator",4141013,4141013,0
"all;athena.py;libCling;clang::Sema::DefaultFunctionArrayLvalueConversion",6183369,6183369,0
"all;athena.py;libCling;clang::Lexer::isNextPPTokenLParen",2024326,2024326,0
"all;athena.py;libCling;clang::Parser::ParseTemplateIdAfterTemplateName",4117266,2071268,2045998
"all;athena.py;libCling;llvm::PMTopLevelManager::collectLastUses",8276826,6207401,2069425
"all;athena.py;libCling;KeepNParams",2067689,0,2067689
"all;athena.py;libCling;clang::Parser::ParseNamespace",3936406,0,3936406
"all;athena.py;libCling;clang::ASTDeclReader::VisitClassTemplateSpecializationDeclImpl",1984039,0,1984039
"all;athena.py;libCling;clang::FunctionDecl::getSourceRange",2065866,0,2065866
"all;athena.py;libCling;clang::Sema::VerifyIntegerConstantExpression",2066829,2066829,0
"all;athena.py;libCling;llvm::DataLayout::getAlignment",3788363,0,3788363
"all;athena.py;libCling;clang::Sema::popCodeSynthesisContext",6208403,0,6208403
"all;athena.py;libCling;clang::ASTDeclReader::VisitRedeclarable<clang::RedeclarableTemplateDecl>",1664105,0,1664105
"all;athena.py;libCling;clang::Sema::CleanupVarDeclMarking",12046723,9982600,2064123
"all;athena.py;libCling;llvm::PMDataManager::removeNotPreservedAnalysis",26910299,18630065,8280234
"all;athena.py;libCling;llvm::ConstantInt::get",8093947,3966378,4127569
"all;athena.py;libCling;clang::ReturnStmt::Create",4136767,0,4136767
"all;athena.py;libCling;(anonymous namespace)::PEI::spillCalleeSavedRegs",2070477,2070477,0
"all;athena.py;libCling;clang::DiagnosticIDs::ProcessDiag",7921173,5837349,2083824
"all;athena.py;libCling;clang::DeclarationName::getAsString[abi:cxx11]",6284762,4155701,2129061
"all;athena.py;libCling;clang::Parser::CheckForTemplateAndDigraph",1796989,0,1796989
"all;athena.py;libCling;(anonymous namespace)::X86ExpandPseudo::runOnMachineFunction",4133900,2067112,2066788
"all;athena.py;libCling;clang::Token::getIdentifierInfo",4123852,2060971,2062881
"all;athena.py;libCling;clang::serialization::DeclarationNameKey::getHash",8145513,2072994,6072519
"all;athena.py;libCling;llvm::raw_ostream::write",16544209,6200747,10343462
"all;athena.py;libCling;clang::FunctionDecl::getDescribedFunctionTemplate",70592436,39506577,31085859
"all;athena.py;libCling;CompareStandardConversionSequences",6205945,2066610,4139335
"all;athena.py;libCling;clang::Sema::CheckShadowInheritedFields",2068500,2068500,0
"all;athena.py;libCling;stat",1517852,0,1517852
"all;athena.py;libCling;0x0000000000492e88",1951698,1951698,0
"all;athena.py;libCling;clang::IdentifierResolver::isDeclInScope",10055017,4046887,6008130
"all;athena.py;libCling;llvm::MCObjectStreamer::EmitInstructionImpl",2074864,0,2074864
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformImplicitCastExpr",2070614,0,2070614
"all;athena.py;libCling;llvm::APSInt::operator=",2067437,2067437,0
"all;athena.py;libCling;clang::CXXRecordDecl::bases",2069911,2069911,0
"all;athena.py;libCling;llvm::DenseMapBase<llvm::DenseMap<(anonymous namespace)::ObjectUnderConstruction, (anonymous namespace)::ConstructionPhase, llvm::DenseMapInfo<(anonymous namespace)::ObjectUnderConstruction>, llvm::detail::DenseMapPair<(anonymous namespace)::ObjectUnderConstruction, (anonymous namespace)::ConstructionPhase> >, (anonymous namespace)::ObjectUnderConstruction, (anonymous namespace)::ConstructionPhase, llvm::DenseMapInfo<(anonymous namespace)::ObjectUnderConstruction>, llvm::detail::DenseMapPair<(anonymous namespace)::ObjectUnderConstruction, (anonymous namespace)::ConstructionPhase> >::InsertIntoBucketImpl<(anonymous namespace)::ObjectUnderConstruction>",6209596,6209596,0
"all;athena.py;libCling;clang::Sema::PerformContextuallyConvertToBool",1460167,1460167,0
"all;athena.py;libCling;clang::Sema::getContainingDC",4119746,2045833,2073913
"all;athena.py;libCling;clang::CodeGen::CodeGenFunction::EmitCallArgs",2067334,2067334,0
"all;athena.py;libCling;std::vector<unsigned int, std::allocator<unsigned int> >::_M_fill_assign",4144574,0,4144574
"all;athena.py;libCling;clang::Sema::CheckBooleanCondition",2005181,2005181,0
"all;athena.py;libCling;std::__introsort_loop<(anonymous namespace)::UnqualUsingEntry*, long, __gnu_cxx::__ops::_Iter_comp_iter<(anonymous namespace)::UnqualUsingEntry::Comparator> >",4368038,2310393,2057645
"all;athena.py;libCling;clang::FunctionDecl::getLanguageLinkage",8142645,4132460,4010185
"all;athena.py;libCling;(anonymous namespace)::SequenceChecker::SequencedSubexpression::~SequencedSubexpression",2069338,2069338,0
"all;athena.py;libCling;cling::DeclCollector::HandleTopLevelDecl",7966404,3842525,4123879
"all;athena.py;libCling;clang::Parser::ParseMemInitializer",4023839,4023839,0
"all;athena.py;libCling;clang::CXXRecordDecl::getFinalOverriders",2201706,0,2201706
"all;athena.py;libCling;clang::Sema::getElaboratedType",3925435,2068228,1857207
"all;athena.py;libCling;GetFullTypeForDeclarator((anonymous namespace)::TypeProcessingState&, clang::QualType, clang::TypeSourceInfo*)::{lambda((anonymous namespace)::SimplePointerKind, clang::SourceLocation, clang::SourceLocation, clang::ParsedAttributesView&, clang::AttributePool&)#3}::operator()",1965103,1965103,0
"all;athena.py;libCling;clang::ASTContext::AddDeallocation",5963802,3897650,2066152
"all;athena.py;libCling;clang::StmtVisitorBase<llvm::make_const_ptr, (anonymous namespace)::LValueExprEvaluator, bool>::Visit",13740819,5510407,8230412
"all;athena.py;libCling;clang::Sema::IsMemberPointerConversion",2068430,0,2068430
"all;athena.py;libCling;llvm::MCCodePadder::handleBasicBlockStart",2072963,0,2072963
"all;athena.py;libCling;mergeVisibilityAttr<clang::VisibilityAttr>",2027007,2027007,0
"all;athena.py;libCling;(anonymous namespace)::ScheduleDAGRRList::ReleasePredecessors",2071808,0,2071808
"all;athena.py;libCling;llvm::vfs::OverlayFileSystem::openFileForRead",5892326,5892326,0
"all;athena.py;libCling;TClingCXXRecMethIter::ShouldSkip",6332843,6332843,0
"all;athena.py;libCling;adjustGVALinkageForAttributes",1880345,1880345,0
"all;athena.py;libCling;clang::Sema::CompareReferenceRelationship",14599673,2068503,12531170
"all;athena.py;libCling;clang::CXXMethodDecl::getCanonicalDecl",10432152,8364174,2067978
"all;athena.py;libCling;clang::Preprocessor::HandleEndOfFile",19739879,9675362,10064517
"all;athena.py;libCling;clang::Parser::isDeclarationSpecifier",1948604,0,1948604
"all;athena.py;libCling;clang::CodeGen::CodeGenModule::EmitTargetMetadata",8415191,2075999,6339192
"all;athena.py;libCling;getNameWithPrefixImpl",2067549,0,2067549
"all;athena.py;libCling;clang::DeclContext::isInlineNamespace",5749734,1842536,3907198
"all;athena.py;libCling;(anonymous namespace)::ItaniumCXXABI::EmitCXXConstructors",2047151,2047151,0
"all;athena.py;libCling;llvm::X86LegalizerInfo::setLegalizerInfo32bit",2407500,2407500,0
"all;athena.py;libCling;clang::InitializationSequence::AddConversionSequenceStep",8216531,6200801,2015730
"all;athena.py;libCling;llvm::APInt::sextOrTrunc",1986221,0,1986221
"all;athena.py;libCling;clang::Expr::skipRValueSubobjectAdjustments",8003056,5937308,2065748
"all;athena.py;libCling;clang::RawCommentList::addComment",2069320,0,2069320
"all;athena.py;libCling;clang::targets::X86TargetInfo::useFP16ConversionIntrinsics",2069636,0,2069636
"all;athena.py;libCling;getInterestingTagDecl",186283743,90501325,95782418
"all;athena.py;libCling;clang::CXXOperatorCallExpr::CreateEmpty",1804596,0,1804596
"all;athena.py;libCling;clang::OverloadCandidateSet::~OverloadCandidateSet",2069234,2069234,0
"all;athena.py;libCling;std::vector<std::pair<unsigned int, llvm::SmallVector<clang::UniqueVirtualMethod, 4u> >, std::allocator<std::pair<unsigned int, llvm::SmallVector<clang::UniqueVirtualMethod, 4u> > > >::_M_realloc_insert<std::pair<unsigned int, llvm::SmallVector<clang::UniqueVirtualMethod, 4u> > >",6286943,4220265,2066678
"all;athena.py;libCling;diagnoseFrameworkInclude",1905649,0,1905649
"all;athena.py;libCling;TCling::FuncTempInfo_Title",2077858,0,2077858
"all;athena.py;libCling;clang::Sema::getNonFieldDeclScope",1905935,1905935,0
"all;athena.py;libCling;clang::Sema::CheckUnresolvedLookupAccess",2069027,2069027,0
"all;athena.py;libCling;clang::Preprocessor::SkipExcludedConditionalBlock",7796542,2822387,4974155
"all;athena.py;libCling;TClingCXXRecMethIter::AdvanceUnfiltered",6213207,4144995,2068212
"all;athena.py;libCling;clang::NestedNameSpecifierLocBuilder::operator=",2070443,2070443,0
"all;athena.py;libCling;clang::CXXConstructorDecl::isCopyOrMoveConstructor",6204460,4135101,2069359
"all;athena.py;libCling;llvm::TargetLowering::LowerCallTo",4140715,4140715,0
"all;athena.py;libCling;clang::ASTReader::readExceptionSpec",2066951,0,2066951
"all;athena.py;libCling;clang::TypeLoc::getLocalAlignmentForType",8278723,4140315,4138408
"all;athena.py;libCling;clang::ASTContext::getFunctionTypeInternal",62829897,15424932,47404965
"all;athena.py;libCling;clang::Preprocessor::isNextPPTokenLParen",4084245,2009827,2074418
"all;athena.py;libCling;llvm::SelectionDAGBuilder::CopyToExportRegsIfNeeded",4141678,2071945,2069733
"all;athena.py;libCling;(anonymous namespace)::GetCFGOnlyPasses::passEnumerate",8266885,4136831,4130054
"all;athena.py;libCling;clang::Stmt::getEndLoc",14528945,8376938,6152007
"all;athena.py;libCling;clang::serialization::MultiOnDiskHashTable<clang::serialization::reader::ASTDeclContextNameLookupTrait>::add",2047802,2047802,0
"all;athena.py;libCling;evaluateTypeTrait",2068456,0,2068456
"all;athena.py;libCling;clang::CodeGen::ApplyDebugLocation::init",1764645,0,1764645
"all;athena.py;libCling;TCling::InspectMembers",2012482,2012482,0
"all;athena.py;libCling;clang::Sema::LookupTemplateName",4147725,2068502,2079223
"all;athena.py;libCling;(anonymous namespace)::SelectionDAGLegalize::ReplaceNode",2071732,2071732,0
"all;athena.py;libCling;TClingBaseClassInfo::TClingBaseClassInfo",2085541,2085541,0
"all;athena.py;libCling;clang::ASTContext::getUnqualifiedArrayType",26818589,12355539,14463050
"all;athena.py;libCling;cling::Transaction::append",5695568,1633596,4061972
"all;athena.py;libCling;cling::AutoSynthesizer::Transform",4015503,4015503,0
"all;athena.py;libCling;std::vector<llvm::MCSymbol const*, std::allocator<llvm::MCSymbol const*> >::_M_realloc_insert<llvm::MCSymbol const*>",1996355,0,1996355
"all;athena.py;libCling;clang::ASTReader::PassInterestingDeclsToConsumer",5880919,1868225,4012694
"all;athena.py;libCling;llvm::sys::path::rbegin",6021707,1939678,4082029
"all;athena.py;libCling;clang::Sema::SubstDeclarationNameInfo",8272508,4132148,4140360
"all;athena.py;libCling;clang::LookupResult::configure",55100591,32565938,22534653
"all;athena.py;libCling;clang::LookupResult::isVisibleSlow",149989889,74693947,75295942
"all;athena.py;libCling;addInstantiatedParametersToScope",2069914,0,2069914
"all;athena.py;libCling;(anonymous namespace)::DwarfEHPrepare::InsertUnwindResumeCalls",2073767,0,2073767
"all;athena.py;libCling;clang::Decl::setDeclContextsImpl",8110861,2037465,6073396
"all;athena.py;libCling;ROOT::TMetaUtils::AddDefaultParameters",4083704,4083704,0
"all;athena.py;libCling;llvm::createELFStreamer",2071565,2071565,0
"all;athena.py;libCling;clang::FunctionDecl::FunctionDecl",8375303,4150089,4225214
"all;athena.py;libCling;(anonymous namespace)::StmtProfiler::VisitStmt",14072234,9930442,4141792
"all;athena.py;libCling;clang::ASTTemplateArgumentListInfo::Create",2164971,0,2164971
"all;athena.py;libCling;clang::Sema::BuildCallToMemberFunction",6211065,4142222,2068843
"all;athena.py;libCling;ConvertDeducedTemplateArgument",10265510,2005540,8259970
"all;athena.py;libCling;llvm::Use::zap",2064631,2064631,0
"all;athena.py;libCling;(anonymous namespace)::ExprEvaluatorBase<(anonymous namespace)::LValueExprEvaluator>::VisitCallExpr",2065824,2065824,0
"all;athena.py;libCling;llvm::RuntimeDyldImpl::findOrEmitSection",4140336,2071878,2068458
"all;athena.py;libCling;clang::Expr::IgnoreParens",8268792,4133053,4135739
"all;athena.py;libCling;clang::Sema::ActOnEnumBody",2023779,2023779,0
"all;athena.py;libCling;clang::RecursiveASTVisitor<cling::AutoFixer>::dataTraverseNode",10347015,6209169,4137846
"all;athena.py;libCling;clang::Sema::SubstParmVarDecl",14365201,8208335,6156866
"all;athena.py;libCling;llvm::callDefaultCtor<llvm::DominatorTreeWrapperPass>",2013807,2013807,0
"all;athena.py;libCling;llvm::initializeLiveRangeShrinkPass",2058891,2058891,0
"all;athena.py;libCling;(anonymous namespace)::VZeroUpperInserter::runOnMachineFunction",2070164,2070164,0
"all;athena.py;libCling;clang::ASTContext::getTemplateSpecializationType",12214589,6023981,6190608
"all;athena.py;libCling;IsUserDefinedConversion",24708716,18507891,6200825
"all;athena.py;libCling;llvm::initializePEIPass",1883157,1883157,0
"all;athena.py;libCling;clang::RecursiveASTVisitor<cling::AutoFixer>::TraverseCallExpr",2068900,2068900,0
"all;athena.py;libCling;clang::Expr::getValueKindForType",2129814,2129814,0
"all;athena.py;libCling;clang::TokenLexer::Init",9428152,5832081,3596071
"all;athena.py;libCling;clang::CXXRecordDecl::getDescribedClassTemplate",11495969,7583802,3912167
"all;athena.py;libCling;clang::CXXRecordDecl::getTemplateInstantiationPattern",26402622,16449322,9953300
"all;athena.py;libCling;clang::MultiplexExternalSemaSource::getModule",67157654,31010178,36147476
"all;athena.py;libCling;clang::serialization::reader::ASTDeclContextNameLookupTrait::ReadKey",5611024,1957142,3653882
"all;athena.py;libCling;clang::LinkageComputer::getLVForNamespaceScopeDecl",20102500,15964836,4137664
"all;athena.py;libCling;clang::Parser::ParseCXXNewExpression",1878328,0,1878328
"all;athena.py;libCling;clang::Sema::ActOnVariableDeclarator",9451582,7690147,1761435
"all;athena.py;libCling;clang::Decl::castToDeclContext",22487019,12145037,10341982
"all;athena.py;libCling;llvm::orc::LazyEmittingLayer<llvm::orc::LegacyIRCompileLayer<cling::IncrementalJIT::RemovableObjectLinkingLayer, llvm::orc::SimpleCompiler> >::EmissionDeferredModule::find",16497255,14435517,2061738
"all;athena.py;libCling;std::_Rb_tree<unsigned long, std::pair<unsigned long const, std::vector<char const*, std::allocator<char const*> > >, std::_Select1st<std::pair<unsigned long const, std::vector<char const*, std::allocator<char const*> > > >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, std::vector<char const*, std::allocator<char const*> > > > >::_M_erase",2010419,0,2010419
"all;athena.py;libCling;getLoadStoreRegOpcode",2067391,2067391,0
"all;athena.py;libCling;llvm::FastISel::updateValueMap",5452617,3473914,1978703
"all;athena.py;libCling;clang::ParmVarDecl::Create",12411167,8275631,4135536
"all;athena.py;libCling;llvm::StringMapImpl::RemoveKey",2045500,0,2045500
"all;athena.py;libCling;clang::VarDecl::getDefinition",6155204,2068534,4086670
"all;athena.py;libCling;getAssignmentAction",2068711,0,2068711
"all;athena.py;libCling;clang::Decl::getAsFunction",6302806,0,6302806
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformStmt",8242000,6174458,2067542
"all;athena.py;libCling;clang::TemplateArgument::isPackExpansion",43359445,29059532,14299913
"all;athena.py;libCling;clang::CXXOperatorCallExpr::getSourceRangeImpl",3861601,0,3861601
"all;athena.py;libCling;llvm::SmallVector<std::pair<clang::SourceLocation, clang::PartialDiagnostic>, 8u>::~SmallVector",2067012,2067012,0
"all;athena.py;libCling;llvm::SelectionDAG::createOperands",8261835,2070198,6191637
"all;athena.py;libCling;clang::Decl::isInAnonymousNamespace",2072962,2072962,0
"all;athena.py;libCling;clang::Sema::getTemplateArgumentPackExpansionPattern",2078503,2078503,0
"all;athena.py;libCling;clang::Expr::EvaluateAsInitializer",1959645,0,1959645
"all;athena.py;libCling;clang::InitializationSequence::InitializationSequence",2068593,0,2068593
"all;athena.py;libCling;(anonymous namespace)::UnqualUsingDirectiveSet::visitScopeChain",544855285,278729175,266126110
"all;athena.py;libCling;llvm::sys::path::append",21793887,1988606,19805281
"all;athena.py;libCling;clang::FunctionDecl::getPrimaryTemplate",18737174,8332922,10404252
"all;athena.py;libCling;llvm::DenseMap<llvm::Pass*, llvm::Pass*, llvm::DenseMapInfo<llvm::Pass*>, llvm::detail::DenseMapPair<llvm::Pass*, llvm::Pass*> >::grow",2072532,0,2072532
"all;athena.py;libCling;llvm::DataLayout::getABITypeAlignment",5992073,5992073,0
"all;athena.py;libCling;clang::UsingDirectiveDecl::getNominatedNamespace",443023687,231925061,211098626
"all;athena.py;libCling;clang::CompilerInstance::getModuleManager",2058113,2058113,0
"all;athena.py;libCling;(anonymous namespace)::CXXNameMangler::mangleBareFunctionType",4136909,2068119,2068790
"all;athena.py;libCling;llvm::Instruction::eraseFromParent",2070363,2070363,0
"all;athena.py;libCling;clang::ASTReader::ReadTemplateArgument",2069234,2069234,0
"all;athena.py;libCling;clang::Sema::SubstStmt",2076013,2076013,0
"all;athena.py;libCling;clang::PPChainedCallbacks::Else",1739468,0,1739468
"all;athena.py;libCling;clang::VarDecl::Create",6126681,0,6126681
"all;athena.py;libCling;clang::Declarator::AddTypeInfo",7818237,5864341,1953896
"all;athena.py;libCling;TString::operator=@plt",1714725,0,1714725
"all;athena.py;libCling;llvm::MCAssembler::layoutSectionOnce",4135517,0,4135517
"all;athena.py;libCling;EvaluateValue",2888681,1545389,1343292
"all;athena.py;libCling;(anonymous namespace)::ItaniumRecordLayoutBuilder::~ItaniumRecordLayoutBuilder",2016286,2016286,0
"all;athena.py;libCling;clang::ASTStmtReader::VisitMemberExpr",2064165,2064165,0
"all;athena.py;libCling;clang::Sema::getCurrentInstantiationOf",4142611,2069752,2072859
"all;athena.py;libCling;llvm::SelectionDAG::getRegister",4144066,2071220,2072846
"all;athena.py;libCling;llvm::MachineInstr::RemoveRegOperandsFromUseLists",4040050,2071910,1968140
"all;athena.py;libCling;clang::CXXRecordDecl::isDerivedFrom",10359221,4157343,6201878
"all;athena.py;libCling;llvm::DataLayout::clear",3981294,2011173,1970121
"all;athena.py;libCling;clang::GlobalModuleIndex::lookupIdentifier",7589864,7589864,0
"all;athena.py;libCling;clang::SourceManager::getFileIDLocal",340413645,169713320,170700325
"all;athena.py;libCling;llvm::InstrEmitter::CreateVirtualRegisters",4129294,2060757,2068537
"all;athena.py;libCling;ROOT::TMetaUtils::GetComment",2069580,2069580,0
"all;athena.py;libCling;(anonymous namespace)::X86MCCodeEmitter::encodeInstruction",22490435,6211774,16278661
"all;athena.py;libCling;addOperands",2063070,2063070,0
"all;athena.py;libCling;clang::Expr::refersToVectorElement",2067946,2067946,0
"all;athena.py;libCling;llvm::AttributeList::hasAttribute",4139985,0,4139985
"all;athena.py;libCling;clang::Sema::GetTypeForDeclarator",13880427,1481608,12398819
"all;athena.py;libCling;checkUnusedDeclAttributes",4112094,2070631,2041463
"all;athena.py;libCling;clang::TypeLocVisitor<(anonymous namespace)::TypeSpecLocFiller, void>::Visit",15451403,7622548,7828855
"all;athena.py;libCling;clang::SourceManager::getSLocEntry",2071045,2071045,0
"all;athena.py;libCling;clang::SourceManager::~SourceManager",2075437,2075437,0
"all;athena.py;libCling;FinishTemplateArgumentDeduction<clang::ClassTemplatePartialSpecializationDecl>",10239197,6142661,4096536
"all;athena.py;libCling;clang::Sema::getNonOdrUseReasonInCurrentContext",10012367,7939418,2072949
"all;athena.py;libCling;clang::FunctionProtoType::getExtProtoInfo",18232545,12072224,6160321
"all;athena.py;libCling;clang::CXXCtorInitializer::CXXCtorInitializer",2067765,0,2067765
"all;athena.py;libCling;clang::ASTContext::getObjCGCAttrKind",2078939,0,2078939
"all;athena.py;libCling;llvm::cl::Option::setArgStr",1938336,0,1938336
"all;athena.py;libCling;clang::ASTReader::FinishedDeserializing",13116129,2060135,11055994
"all;athena.py;libCling;clang::Sema::checkClassLevelCodeSegAttribute",6365873,2106467,4259406
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformExpr",36893017,20345510,16547507
"all;athena.py;libCling;clang::Parser::ParseDeclarationStartingWithTemplate",2076116,2076116,0
"all;athena.py;libCling;clang::ClassTemplateSpecializationDecl::getSpecializedTemplate",10114059,8043932,2070127
"all;athena.py;libCling;clang::Sema::AddFunctionCandidates",4137135,0,4137135
"all;athena.py;libCling;llvm::AsmPrinter::EmitBasicBlockStart",2032413,2032413,0
"all;athena.py;libCling;llvm::ConstantExprKeyType::create",1971511,0,1971511
"all;athena.py;libCling;clang::ASTContext::toCharUnitsFromBits",4162439,0,4162439
"all;athena.py;libCling;clang::DeclRefExpr::Create",41342615,18553802,22788813
"all;athena.py;libCling;std::vector<std::pair<clang::NamedDecl*, clang::NamedDecl*>, std::allocator<std::pair<clang::NamedDecl*, clang::NamedDecl*> > >::_M_realloc_insert<std::pair<clang::NamedDecl*, clang::NamedDecl*> >",1983347,1983347,0
"all;athena.py;libCling;clang::NestedNameSpecifierLoc::getSourceRange",26885399,12418958,14466441
"all;athena.py;libCling;llvm::EHStreamer::computeActionsTable",2069833,0,2069833
"all;athena.py;libCling;llvm::SelectionDAG::ReplaceAllUsesOfValueWith",2062921,2062921,0
"all;athena.py;libCling;clang::Parser::DiagnoseMissingSemiAfterTagDefinition",2068210,2068210,0
"all;athena.py;libCling;clang::ASTContext::mergeDefinitionIntoModule",2078226,0,2078226
"all;athena.py;libCling;llvm::SmallVectorImpl<clang::DeclContext*>::operator=",2162226,0,2162226
"all;athena.py;libCling;(anonymous namespace)::ELFWriter::writeObject",6036156,2067134,3969022
"all;athena.py;libCling;std::__adjust_heap<clang::RedeclarableTemplateDecl::LazySpecializationInfo*, long, clang::RedeclarableTemplateDecl::LazySpecializationInfo, __gnu_cxx::__ops::_Iter_less_iter>",18524606,8275128,10249478
"all;athena.py;libCling;clang::FunctionDecl::getTemplateSpecializationArgsAsWritten",2069700,0,2069700
